Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-31 11:57:08,ouster,7.26%,119.2MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:08,scovox,107.78%,620.7MiB / 30.66GiB,1.98%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:08,domain_bridge,0.46%,75.38MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:08,openzen,2.84%,33.45MiB / 30.66GiB,0.11%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:08,mapir-ffmpeg,28.39%,168.3MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.28MB,33
2026-07-31 11:57:08,realsense,16.96%,92.14MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:08,nav2,7.03%,126.4MiB / 30.66GiB,0.40%,0B / 0B,0B / 1.18MB,92
2026-07-31 11:57:11,trav_ros2,36.70%,129.7MiB / 30.66GiB,0.41%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:11,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:11,glim,94.56%,340.7MiB / 30.66GiB,1.09%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:11,ouster,7.18%,119.3MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:11,scovox,108.18%,611.1MiB / 30.66GiB,1.95%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:11,domain_bridge,0.34%,75.14MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:11,openzen,2.86%,32.75MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:11,mapir-ffmpeg,28.16%,167.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-31 11:57:11,realsense,17.04%,91.93MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:11,nav2,6.13%,126.2MiB / 30.66GiB,0.40%,0B / 0B,0B / 1.18MB,92
2026-07-31 11:57:14,trav_ros2,36.36%,130.1MiB / 30.66GiB,0.41%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:14,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:14,glim,95.38%,340.9MiB / 30.66GiB,1.09%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:14,ouster,7.11%,119MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:14,scovox,116.66%,642.4MiB / 30.66GiB,2.05%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:14,domain_bridge,1.61%,75.61MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:14,openzen,2.59%,32.51MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:14,mapir-ffmpeg,28.78%,167.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-31 11:57:14,realsense,17.42%,91.94MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:14,nav2,6.16%,126.5MiB / 30.66GiB,0.40%,0B / 0B,0B / 1.18MB,92
2026-07-31 11:57:17,trav_ros2,37.94%,129.6MiB / 30.66GiB,0.41%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:17,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:17,glim,91.94%,347.4MiB / 30.66GiB,1.11%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:17,ouster,7.22%,119.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:17,scovox,105.44%,663.9MiB / 30.66GiB,2.11%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:17,domain_bridge,0.53%,75.5MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:17,openzen,2.58%,32.82MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:17,mapir-ffmpeg,28.16%,168.2MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.28MB,33
2026-07-31 11:57:17,realsense,16.57%,92.23MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:17,nav2,6.06%,127.3MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.18MB,92
2026-07-31 11:57:20,trav_ros2,37.16%,135.5MiB / 30.66GiB,0.43%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:20,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:20,glim,106.05%,372.4MiB / 30.66GiB,1.19%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:20,ouster,7.48%,119MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:20,scovox,104.75%,620.4MiB / 30.66GiB,1.98%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:20,domain_bridge,0.56%,75.46MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:20,openzen,2.54%,32.82MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:20,mapir-ffmpeg,28.67%,168MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.28MB,33
2026-07-31 11:57:20,realsense,16.90%,92.5MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:20,nav2,14.15%,129.6MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.18MB,94
2026-07-31 11:57:23,trav_ros2,37.15%,130.9MiB / 30.66GiB,0.42%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:23,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:23,glim,108.83%,397MiB / 30.66GiB,1.26%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:23,ouster,7.98%,119.5MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:23,scovox,113.48%,594.6MiB / 30.66GiB,1.89%,0B / 0B,0B / 3.52MB,53
2026-07-31 11:57:23,domain_bridge,1.38%,74.87MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:23,openzen,2.67%,32.87MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:23,mapir-ffmpeg,28.94%,169.6MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.29MB,33
2026-07-31 11:57:23,realsense,16.64%,92.78MiB / 30.66GiB,0.30%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:23,nav2,14.45%,130MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.18MB,94
2026-07-31 11:57:26,trav_ros2,36.48%,130.8MiB / 30.66GiB,0.42%,0B / 0B,0B / 8.19kB,44
2026-07-31 11:57:26,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:26,glim,117.66%,409.2MiB / 30.66GiB,1.30%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:26,ouster,7.11%,118.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:26,scovox,105.06%,620.6MiB / 30.66GiB,1.98%,0B / 0B,0B / 3.55MB,53
2026-07-31 11:57:26,domain_bridge,0.24%,75.33MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:26,openzen,2.54%,32.91MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:26,mapir-ffmpeg,28.99%,169.2MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.29MB,33
2026-07-31 11:57:26,realsense,16.80%,92.59MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:26,nav2,14.45%,130.1MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.18MB,94
2026-07-31 11:57:29,trav_ros2,35.52%,130.8MiB / 30.66GiB,0.42%,0B / 0B,0B / 188kB,44
2026-07-31 11:57:29,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:29,glim,124.11%,412.8MiB / 30.66GiB,1.31%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:29,ouster,7.12%,118.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:29,scovox,116.06%,645.8MiB / 30.66GiB,2.06%,0B / 0B,0B / 3.55MB,53
2026-07-31 11:57:29,domain_bridge,1.49%,76.46MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:29,openzen,2.58%,32.91MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:29,mapir-ffmpeg,29.41%,168.4MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.29MB,33
2026-07-31 11:57:29,realsense,16.19%,91.84MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:29,nav2,14.23%,130.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.2MB,94
2026-07-31 11:57:32,trav_ros2,36.25%,130.1MiB / 30.66GiB,0.41%,0B / 0B,0B / 188kB,44
2026-07-31 11:57:32,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:32,glim,111.21%,413.6MiB / 30.66GiB,1.32%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:32,ouster,7.21%,119.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:32,scovox,105.70%,625.7MiB / 30.66GiB,1.99%,0B / 0B,0B / 3.55MB,53
2026-07-31 11:57:32,domain_bridge,0.62%,75.77MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:32,openzen,2.75%,33.2MiB / 30.66GiB,0.11%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:32,mapir-ffmpeg,28.34%,168.5MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.29MB,33
2026-07-31 11:57:32,realsense,16.45%,92.13MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:32,nav2,14.85%,130.1MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.23MB,94
2026-07-31 11:57:35,trav_ros2,35.55%,130.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 283kB,44
2026-07-31 11:57:35,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:35,glim,121.68%,421.2MiB / 30.66GiB,1.34%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:35,ouster,7.05%,119.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:35,scovox,114.76%,650.1MiB / 30.66GiB,2.07%,0B / 0B,0B / 3.55MB,53
2026-07-31 11:57:35,domain_bridge,0.76%,75.51MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
2026-07-31 11:57:35,openzen,2.54%,32.75MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 11:57:35,mapir-ffmpeg,28.49%,168.1MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.29MB,33
2026-07-31 11:57:35,realsense,16.92%,91.91MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 11:57:35,nav2,14.10%,129.8MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.23MB,94
2026-07-31 11:57:38,trav_ros2,36.12%,131MiB / 30.66GiB,0.42%,0B / 0B,0B / 291kB,44
2026-07-31 11:57:38,docker-recorder-run-d1d94bfeaf81,0.00%,10.32MiB / 30.66GiB,0.03%,0B / 0B,160kB / 9.45MB,1
2026-07-31 11:57:38,glim,142.84%,435.4MiB / 30.66GiB,1.39%,0B / 0B,0B / 11.6MB,35
2026-07-31 11:57:38,ouster,7.39%,118.7MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.91MB,29
2026-07-31 11:57:38,scovox,106.83%,656.1MiB / 30.66GiB,2.09%,0B / 0B,0B / 3.55MB,53
2026-07-31 11:57:38,domain_bridge,0.71%,75.34MiB / 30.66GiB,0.24%,0B / 0B,0B / 5.07MB,28
