Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-31 12:23:03,scovox,107.05%,39.78MiB / 30.66GiB,0.13%,0B / 0B,0B / 705kB,5
2026-07-31 12:23:03,ouster,78.66%,74.99MiB / 30.66GiB,0.24%,0B / 0B,0B / 2.86MB,27
2026-07-31 12:23:03,openzen,3.80%,31.27MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-31 12:23:03,realsense,133.05%,41.16MiB / 30.66GiB,0.13%,0B / 0B,0B / 274kB,5
2026-07-31 12:23:03,mapir-ffmpeg,42.90%,125.1MiB / 30.66GiB,0.40%,0B / 0B,0B / 852kB,32
2026-07-31 12:23:03,domain_bridge,201.54%,43.53MiB / 30.66GiB,0.14%,0B / 0B,0B / 696kB,9
2026-07-31 12:23:03,nav2,13.29%,111.3MiB / 30.66GiB,0.35%,0B / 0B,0B / 1.13MB,90
2026-07-31 12:23:03,glim,120.86%,37.05MiB / 30.66GiB,0.12%,0B / 0B,0B / 11MB,2
2026-07-31 12:23:06,docker-recorder-run-a563b0293c6b,92.19%,67.52MiB / 30.66GiB,0.22%,0B / 0B,0B / 0B,19
2026-07-31 12:23:06,glim,45.97%,88.43MiB / 30.66GiB,0.28%,0B / 0B,0B / 11MB,20
2026-07-31 12:23:06,scovox,17.69%,244.4MiB / 30.66GiB,0.78%,0B / 0B,0B / 1.03MB,53
2026-07-31 12:23:06,ouster,6.90%,117.5MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.86MB,30
2026-07-31 12:23:06,openzen,3.57%,32.82MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-31 12:23:06,realsense,17.17%,91.98MiB / 30.66GiB,0.29%,0B / 0B,0B / 2.29MB,33
2026-07-31 12:23:06,mapir-ffmpeg,28.77%,167.1MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-31 12:23:06,domain_bridge,112.80%,40.83MiB / 30.66GiB,0.13%,0B / 0B,0B / 725kB,7
2026-07-31 12:23:06,nav2,6.35%,118.6MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.13MB,90
2026-07-31 12:23:09,docker-recorder-run-a563b0293c6b,99.39%,41.69MiB / 30.66GiB,0.13%,0B / 0B,0B / 0B,11
2026-07-31 12:23:09,glim,78.69%,162.8MiB / 30.66GiB,0.52%,0B / 0B,0B / 11MB,35
2026-07-31 12:23:09,scovox,4.75%,247.7MiB / 30.66GiB,0.79%,0B / 0B,0B / 1.03MB,53
2026-07-31 12:23:09,ouster,6.87%,116MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.86MB,30
2026-07-31 12:23:09,openzen,3.39%,31.45MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-31 12:23:09,realsense,16.77%,90.97MiB / 30.66GiB,0.29%,0B / 0B,0B / 2.29MB,33
2026-07-31 12:23:09,mapir-ffmpeg,28.54%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-31 12:23:09,domain_bridge,105.36%,44.24MiB / 30.66GiB,0.14%,0B / 0B,0B / 725kB,7
2026-07-31 12:23:09,nav2,5.24%,121.1MiB / 30.66GiB,0.39%,0B / 0B,0B / 1.13MB,92
2026-07-31 12:23:11,trav_ros2,101.84%,42.85MiB / 30.66GiB,0.14%,0B / 0B,0B / 61.4kB,5
2026-07-31 12:23:11,docker-recorder-run-a563b0293c6b,130.00%,39.84MiB / 30.66GiB,0.13%,0B / 0B,0B / 147kB,11
2026-07-31 12:23:11,glim,77.34%,265MiB / 30.66GiB,0.84%,0B / 0B,0B / 11.6MB,35
2026-07-31 12:23:11,scovox,92.01%,380.9MiB / 30.66GiB,1.21%,0B / 0B,0B / 3.51MB,53
2026-07-31 12:23:11,ouster,7.00%,116.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.88MB,30
2026-07-31 12:23:11,openzen,3.32%,31.1MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 12:23:11,realsense,17.27%,90.54MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 12:23:11,mapir-ffmpeg,29.03%,166.5MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-31 12:23:11,domain_bridge,73.73%,63.08MiB / 30.66GiB,0.20%,0B / 0B,0B / 3.48MB,9
2026-07-31 12:23:11,nav2,6.81%,119.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.17MB,92
2026-07-31 12:23:14,trav_ros2,36.03%,129.8MiB / 30.66GiB,0.41%,0B / 0B,0B / 98.3kB,44
2026-07-31 12:23:14,docker-recorder-run-a563b0293c6b,113.29%,43.26MiB / 30.66GiB,0.14%,0B / 0B,0B / 209kB,14
2026-07-31 12:23:14,glim,76.34%,290.3MiB / 30.66GiB,0.92%,0B / 0B,0B / 11.6MB,35
2026-07-31 12:23:14,scovox,111.05%,565.5MiB / 30.66GiB,1.80%,0B / 0B,0B / 3.51MB,53
2026-07-31 12:23:14,ouster,7.76%,116.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.88MB,30
2026-07-31 12:23:14,openzen,3.30%,31.49MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 12:23:14,realsense,17.46%,91.45MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-31 12:23:14,mapir-ffmpeg,28.99%,166.4MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-31 12:23:14,domain_bridge,88.57%,38.29MiB / 30.66GiB,0.12%,0B / 0B,0B / 3.51MB,2
2026-07-31 12:23:14,nav2,6.42%,121.6MiB / 30.66GiB,0.39%,0B / 0B,0B / 1.17MB,92
2026-07-31 12:23:17,trav_ros2,37.36%,131.8MiB / 30.66GiB,0.42%,0B / 0B,0B / 98.3kB,44
2026-07-31 12:23:17,docker-recorder-run-a563b0293c6b,191.36%,43.42MiB / 30.66GiB,0.14%,0B / 0B,0B / 209kB,11
2026-07-31 12:23:17,glim,76.53%,290.6MiB / 30.66GiB,0.93%,0B / 0B,0B / 11.6MB,35
2026-07-31 12:23:17,scovox,129.81%,579.6MiB / 30.66GiB,1.85%,0B / 0B,0B / 3.51MB,53
2026-07-31 12:23:17,ouster,8.15%,117.1MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.88MB,30
2026-07-31 12:23:17,openzen,3.83%,31.86MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 12:23:17,realsense,17.88%,91.6MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
