Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 11:23:32,trav_ros2,111.96%,476.1MiB / 30.66GiB,1.52%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:32,realsense,33.95%,175.4MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:32,nav2,14.40%,218.3MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:32,glim,72.87%,373.1MiB / 30.66GiB,1.19%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:35,foxglove,15.71%,587MiB / 30.66GiB,1.87%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:35,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:35,openzen,5.06%,86.82MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:35,ouster,7.93%,245.6MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:35,scovox,63.73%,338.2MiB / 30.66GiB,1.08%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:35,mapir-ffmpeg,35.24%,333.6MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:35,trav_ros2,125.22%,479.6MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:35,realsense,21.33%,175.1MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:35,nav2,13.80%,218.4MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:35,glim,70.48%,378.9MiB / 30.66GiB,1.21%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:39,foxglove,20.00%,605.4MiB / 30.66GiB,1.93%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:39,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:39,openzen,5.41%,87.34MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:39,ouster,7.96%,245.5MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:39,scovox,93.07%,293.7MiB / 30.66GiB,0.94%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:39,mapir-ffmpeg,31.47%,333.9MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:39,trav_ros2,111.68%,480.6MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:39,realsense,19.35%,175.9MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:39,nav2,14.13%,218.9MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:39,glim,79.84%,384MiB / 30.66GiB,1.22%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:42,foxglove,24.04%,587.3MiB / 30.66GiB,1.87%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:42,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:42,openzen,4.66%,86.86MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:42,ouster,13.45%,245.7MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:42,scovox,68.10%,344.3MiB / 30.66GiB,1.10%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:42,mapir-ffmpeg,28.02%,333.5MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:42,trav_ros2,111.88%,480.1MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:42,realsense,18.78%,175.4MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:42,nav2,12.82%,219.3MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:42,glim,73.16%,387.8MiB / 30.66GiB,1.24%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:45,foxglove,13.66%,610.6MiB / 30.66GiB,1.94%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:45,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:45,openzen,5.40%,86.88MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:45,ouster,8.08%,246.1MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:45,scovox,100.79%,298.3MiB / 30.66GiB,0.95%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:45,mapir-ffmpeg,32.30%,334.5MiB / 30.66GiB,1.07%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:45,trav_ros2,111.10%,481.8MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:45,realsense,19.18%,175.5MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:45,nav2,13.63%,219.6MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:45,glim,94.58%,393.3MiB / 30.66GiB,1.25%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:48,foxglove,15.58%,610.6MiB / 30.66GiB,1.94%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:48,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:48,openzen,5.73%,86.91MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:48,ouster,8.07%,245.6MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:48,scovox,74.86%,347MiB / 30.66GiB,1.11%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:48,mapir-ffmpeg,29.09%,334.8MiB / 30.66GiB,1.07%,0B / 0B,200MB / 1.31MB,33
