Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-31 10:04:08,trav_ros2,8.42%,311.7MiB / 30.66GiB,0.99%,0B / 0B,119MB / 823kB,44
2026-07-31 10:04:08,glim,73.35%,363.3MiB / 30.66GiB,1.16%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:08,ouster,7.43%,244.5MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:08,realsense,16.22%,177.9MiB / 30.66GiB,0.57%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:08,scovox,4.12%,212.8MiB / 30.66GiB,0.68%,0B / 0B,96.8MB / 4.04MB,53
2026-07-31 10:04:08,domain_bridge,0.08%,57.28MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:08,openzen,2.59%,86.57MiB / 30.66GiB,0.28%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:08,mapir-ffmpeg,26.79%,330.4MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.38MB,33
2026-07-31 10:04:08,nav2,0.57%,202.3MiB / 30.66GiB,0.64%,0B / 0B,132MB / 1.17MB,90
2026-07-31 10:04:11,docker-recorder-run-6c8796142c07,0.00%,18.48MiB / 30.66GiB,0.06%,0B / 0B,38.5MB / 459kB,1
2026-07-31 10:04:11,trav_ros2,8.48%,310.8MiB / 30.66GiB,0.99%,0B / 0B,119MB / 823kB,44
2026-07-31 10:04:11,glim,72.78%,362.3MiB / 30.66GiB,1.15%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:11,ouster,6.96%,244.9MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:11,realsense,16.13%,178.2MiB / 30.66GiB,0.57%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:11,scovox,4.17%,212.3MiB / 30.66GiB,0.68%,0B / 0B,96.8MB / 4.04MB,53
2026-07-31 10:04:11,domain_bridge,0.52%,57.8MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:11,openzen,2.86%,87.09MiB / 30.66GiB,0.28%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:11,mapir-ffmpeg,27.20%,330.2MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.38MB,33
2026-07-31 10:04:11,nav2,0.66%,202.4MiB / 30.66GiB,0.64%,0B / 0B,132MB / 1.17MB,90
2026-07-31 10:04:14,docker-recorder-run-6c8796142c07,0.00%,18.48MiB / 30.66GiB,0.06%,0B / 0B,38.5MB / 2.11MB,1
2026-07-31 10:04:14,trav_ros2,8.39%,315.7MiB / 30.66GiB,1.01%,0B / 0B,119MB / 1.9MB,44
2026-07-31 10:04:14,glim,80.12%,375.9MiB / 30.66GiB,1.20%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:14,ouster,7.02%,245MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:14,realsense,16.43%,178.3MiB / 30.66GiB,0.57%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:14,scovox,4.19%,206.9MiB / 30.66GiB,0.66%,0B / 0B,96.8MB / 4.05MB,53
2026-07-31 10:04:14,domain_bridge,0.15%,57.34MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:14,openzen,2.53%,86.39MiB / 30.66GiB,0.28%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:14,mapir-ffmpeg,27.50%,330.3MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.4MB,33
2026-07-31 10:04:14,nav2,0.68%,202.8MiB / 30.66GiB,0.65%,0B / 0B,132MB / 1.19MB,90
2026-07-31 10:04:17,docker-recorder-run-6c8796142c07,0.00%,18.44MiB / 30.66GiB,0.06%,0B / 0B,38.5MB / 2.11MB,1
2026-07-31 10:04:17,trav_ros2,7.86%,314.7MiB / 30.66GiB,1.00%,0B / 0B,119MB / 1.9MB,44
2026-07-31 10:04:17,glim,72.16%,375.4MiB / 30.66GiB,1.20%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:17,ouster,7.09%,244.4MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:17,realsense,16.46%,177.5MiB / 30.66GiB,0.57%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:17,scovox,3.85%,212.9MiB / 30.66GiB,0.68%,0B / 0B,96.8MB / 4.05MB,53
2026-07-31 10:04:17,domain_bridge,0.04%,57.11MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:17,openzen,2.41%,86.15MiB / 30.66GiB,0.27%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:17,mapir-ffmpeg,27.42%,329.3MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.4MB,33
2026-07-31 10:04:17,nav2,0.49%,202.1MiB / 30.66GiB,0.64%,0B / 0B,132MB / 1.19MB,90
2026-07-31 10:04:20,docker-recorder-run-6c8796142c07,0.00%,18.29MiB / 30.66GiB,0.06%,0B / 0B,38.5MB / 9.68MB,1
2026-07-31 10:04:20,trav_ros2,7.92%,315.3MiB / 30.66GiB,1.00%,0B / 0B,119MB / 1.91MB,44
2026-07-31 10:04:20,glim,73.15%,377.5MiB / 30.66GiB,1.20%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:20,ouster,7.18%,244.6MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:20,realsense,16.77%,178.3MiB / 30.66GiB,0.57%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:20,scovox,4.22%,212.8MiB / 30.66GiB,0.68%,0B / 0B,96.8MB / 4.05MB,53
2026-07-31 10:04:20,domain_bridge,0.19%,57.91MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:20,openzen,2.84%,86.92MiB / 30.66GiB,0.28%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:20,mapir-ffmpeg,27.32%,330.6MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.4MB,33
2026-07-31 10:04:20,nav2,1.16%,203.5MiB / 30.66GiB,0.65%,0B / 0B,132MB / 1.19MB,90
2026-07-31 10:04:23,docker-recorder-run-6c8796142c07,0.00%,18.29MiB / 30.66GiB,0.06%,0B / 0B,38.5MB / 9.68MB,1
2026-07-31 10:04:23,trav_ros2,7.85%,315.3MiB / 30.66GiB,1.00%,0B / 0B,119MB / 1.91MB,44
2026-07-31 10:04:23,glim,72.40%,378.1MiB / 30.66GiB,1.20%,0B / 0B,136MB / 11.7MB,35
2026-07-31 10:04:23,ouster,6.95%,244.7MiB / 30.66GiB,0.78%,0B / 0B,186MB / 3.26MB,30
2026-07-31 10:04:23,realsense,16.73%,177.3MiB / 30.66GiB,0.56%,0B / 0B,112MB / 3.78MB,33
2026-07-31 10:04:23,scovox,3.80%,213.6MiB / 30.66GiB,0.68%,0B / 0B,96.8MB / 4.05MB,53
2026-07-31 10:04:23,domain_bridge,0.06%,57.41MiB / 30.66GiB,0.18%,0B / 0B,31.6MB / 5.13MB,28
2026-07-31 10:04:23,openzen,2.74%,86.7MiB / 30.66GiB,0.28%,0B / 0B,82.2MB / 2.17MB,20
2026-07-31 10:04:23,mapir-ffmpeg,27.41%,329.4MiB / 30.66GiB,1.05%,0B / 0B,197MB / 1.4MB,33
2026-07-31 10:04:23,nav2,0.62%,202.2MiB / 30.66GiB,0.64%,0B / 0B,132MB / 1.19MB,90
