Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 22:31:15,docker-recorder-run-163c7db9aa14,143.94%,68.54MiB / 30.66GiB,0.22%,0B / 0B,0B / 0B,19
2026-07-30 22:31:15,ouster,98.68%,71.64MiB / 30.66GiB,0.23%,0B / 0B,0B / 111kB,27
2026-07-30 22:31:15,scovox,127.27%,39.11MiB / 30.66GiB,0.12%,0B / 0B,0B / 53.2kB,5
2026-07-30 22:31:15,openzen,29.48%,30.99MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:15,mapir-ffmpeg,102.30%,124.7MiB / 30.66GiB,0.40%,0B / 0B,0B / 569kB,32
2026-07-30 22:31:15,trav_ros2,100.40%,42.05MiB / 30.66GiB,0.13%,0B / 0B,0B / 61.4kB,5
2026-07-30 22:31:15,realsense,99.41%,34.55MiB / 30.66GiB,0.11%,0B / 0B,0B / 45.1kB,3
2026-07-30 22:31:15,nav2,55.51%,111.7MiB / 30.66GiB,0.36%,0B / 0B,0B / 0B,90
2026-07-30 22:31:15,glim,28.70%,49.15MiB / 30.66GiB,0.16%,0B / 0B,0B / 303kB,21
2026-07-30 22:31:17,docker-recorder-run-163c7db9aa14,199.02%,43.37MiB / 30.66GiB,0.14%,0B / 0B,0B / 61.4kB,13
2026-07-30 22:31:17,ouster,8.52%,117.3MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:17,scovox,9.73%,155.9MiB / 30.66GiB,0.50%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:17,openzen,3.55%,31.69MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:17,mapir-ffmpeg,28.46%,166.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:17,trav_ros2,1.26%,91.16MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
2026-07-30 22:31:17,realsense,17.76%,91.75MiB / 30.66GiB,0.29%,0B / 0B,0B / 193kB,33
2026-07-30 22:31:17,nav2,4.98%,119MiB / 30.66GiB,0.38%,0B / 0B,0B / 0B,92
2026-07-30 22:31:17,glim,65.17%,116MiB / 30.66GiB,0.37%,0B / 0B,0B / 303kB,37
2026-07-30 22:31:20,docker-recorder-run-163c7db9aa14,201.94%,42.69MiB / 30.66GiB,0.14%,0B / 0B,0B / 61.4kB,10
2026-07-30 22:31:20,ouster,8.27%,115.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:20,scovox,7.21%,134.7MiB / 30.66GiB,0.43%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:20,openzen,3.22%,31.8MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:20,mapir-ffmpeg,28.52%,164.7MiB / 30.66GiB,0.52%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:20,trav_ros2,0.74%,90.23MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
2026-07-30 22:31:20,realsense,17.14%,92.37MiB / 30.66GiB,0.29%,0B / 0B,0B / 193kB,33
2026-07-30 22:31:20,nav2,3.53%,120.7MiB / 30.66GiB,0.38%,0B / 0B,0B / 0B,93
2026-07-30 22:31:20,glim,81.60%,215MiB / 30.66GiB,0.68%,0B / 0B,0B / 303kB,37
2026-07-30 22:31:23,docker-recorder-run-163c7db9aa14,52.15%,10.84MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 22:31:23,ouster,7.62%,115.3MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:23,scovox,58.12%,273.2MiB / 30.66GiB,0.87%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:23,openzen,3.24%,31.21MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:23,mapir-ffmpeg,28.51%,165.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:23,trav_ros2,0.91%,89.67MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
2026-07-30 22:31:23,realsense,16.39%,91.53MiB / 30.66GiB,0.29%,0B / 0B,0B / 193kB,33
2026-07-30 22:31:23,nav2,3.95%,117.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 0B,93
2026-07-30 22:31:23,glim,80.12%,285.1MiB / 30.66GiB,0.91%,0B / 0B,0B / 303kB,37
2026-07-30 22:31:26,docker-recorder-run-163c7db9aa14,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 22:31:26,ouster,6.71%,115.3MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:26,scovox,62.21%,234.8MiB / 30.66GiB,0.75%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:26,openzen,3.07%,31.22MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:26,mapir-ffmpeg,28.89%,164.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:26,trav_ros2,0.87%,89.73MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
2026-07-30 22:31:26,realsense,15.96%,91.08MiB / 30.66GiB,0.29%,0B / 0B,0B / 193kB,33
2026-07-30 22:31:26,nav2,3.20%,117.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 0B,93
2026-07-30 22:31:26,glim,77.63%,289.6MiB / 30.66GiB,0.92%,0B / 0B,0B / 303kB,37
2026-07-30 22:31:30,docker-recorder-run-163c7db9aa14,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 22:31:30,ouster,6.84%,115.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:30,scovox,67.98%,243.3MiB / 30.66GiB,0.77%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:30,openzen,2.87%,31.26MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:30,mapir-ffmpeg,28.32%,165.4MiB / 30.66GiB,0.53%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:30,trav_ros2,0.63%,89.73MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
2026-07-30 22:31:30,realsense,16.00%,90.6MiB / 30.66GiB,0.29%,0B / 0B,0B / 193kB,33
2026-07-30 22:31:30,nav2,3.72%,118MiB / 30.66GiB,0.38%,0B / 0B,0B / 0B,93
2026-07-30 22:31:30,glim,78.31%,289.3MiB / 30.66GiB,0.92%,0B / 0B,0B / 303kB,37
2026-07-30 22:31:33,docker-recorder-run-163c7db9aa14,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 22:31:33,ouster,7.12%,115.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-30 22:31:33,scovox,54.63%,249.7MiB / 30.66GiB,0.80%,0B / 0B,0B / 188kB,53
2026-07-30 22:31:33,openzen,3.21%,31.29MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 22:31:33,mapir-ffmpeg,28.19%,165MiB / 30.66GiB,0.53%,0B / 0B,0B / 569kB,33
2026-07-30 22:31:33,trav_ros2,0.79%,89.62MiB / 30.66GiB,0.29%,0B / 0B,0B / 98.3kB,31
