Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 19:07:38,ouster,76.82%,82.59MiB / 30.66GiB,0.26%,0B / 0B,0B / 111kB,27
2026-07-30 19:07:38,scovox,137.70%,55.39MiB / 30.66GiB,0.18%,0B / 0B,0B / 115kB,23
2026-07-30 19:07:38,openzen,7.32%,31.44MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:38,realsense,128.65%,42.67MiB / 30.66GiB,0.14%,0B / 0B,0B / 98.3kB,6
2026-07-30 19:07:38,trav_ros2,101.41%,35.05MiB / 30.66GiB,0.11%,0B / 0B,0B / 98.3kB,4
2026-07-30 19:07:38,mapir-ffmpeg,61.40%,125.2MiB / 30.66GiB,0.40%,0B / 0B,0B / 590kB,32
2026-07-30 19:07:38,glim,14.17%,48.66MiB / 30.66GiB,0.15%,0B / 0B,0B / 135kB,21
2026-07-30 19:07:38,nav2,100.29%,93.52MiB / 30.66GiB,0.30%,0B / 0B,0B / 0B,84
2026-07-30 19:07:38,docker-recorder-run-048da257fc71,186.67%,43.07MiB / 30.66GiB,0.14%,0B / 0B,0B / 0B,17
2026-07-30 19:07:42,docker-recorder-run-048da257fc71,202.75%,52.56MiB / 30.66GiB,0.17%,0B / 0B,0B / 61.4kB,15
2026-07-30 19:07:42,ouster,9.02%,115.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,29
2026-07-30 19:07:42,scovox,7.56%,157.3MiB / 30.66GiB,0.50%,0B / 0B,0B / 188kB,53
2026-07-30 19:07:42,openzen,3.74%,30.95MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:42,realsense,8.82%,91.43MiB / 30.66GiB,0.29%,0B / 0B,0B / 184kB,33
2026-07-30 19:07:42,trav_ros2,75.25%,252MiB / 30.66GiB,0.80%,0B / 0B,0B / 98.3kB,44
2026-07-30 19:07:42,mapir-ffmpeg,29.97%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 590kB,33
2026-07-30 19:07:42,glim,87.59%,129.5MiB / 30.66GiB,0.41%,0B / 0B,0B / 135kB,37
2026-07-30 19:07:42,nav2,1.44%,113.4MiB / 30.66GiB,0.36%,0B / 0B,0B / 0B,90
2026-07-30 19:07:45,docker-recorder-run-048da257fc71,202.63%,44.7MiB / 30.66GiB,0.14%,0B / 0B,0B / 61.4kB,11
2026-07-30 19:07:45,ouster,7.57%,115.5MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,29
2026-07-30 19:07:45,scovox,18.12%,148.1MiB / 30.66GiB,0.47%,0B / 0B,0B / 188kB,53
2026-07-30 19:07:45,openzen,2.94%,30.97MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:45,realsense,7.93%,91.48MiB / 30.66GiB,0.29%,0B / 0B,0B / 184kB,33
2026-07-30 19:07:45,trav_ros2,101.72%,322.7MiB / 30.66GiB,1.03%,0B / 0B,0B / 98.3kB,44
2026-07-30 19:07:45,mapir-ffmpeg,28.43%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 590kB,33
2026-07-30 19:07:45,glim,91.72%,235MiB / 30.66GiB,0.75%,0B / 0B,0B / 135kB,37
2026-07-30 19:07:45,nav2,6.01%,157.3MiB / 30.66GiB,0.50%,0B / 0B,0B / 0B,93
2026-07-30 19:07:48,docker-recorder-run-048da257fc71,0.00%,10.53MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 19:07:48,ouster,6.99%,115.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,29
2026-07-30 19:07:48,scovox,33.07%,178.7MiB / 30.66GiB,0.57%,0B / 0B,0B / 188kB,53
2026-07-30 19:07:48,openzen,2.29%,31.76MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:48,realsense,8.19%,90.16MiB / 30.66GiB,0.29%,0B / 0B,0B / 184kB,33
2026-07-30 19:07:48,trav_ros2,101.24%,336.4MiB / 30.66GiB,1.07%,0B / 0B,0B / 98.3kB,44
2026-07-30 19:07:48,mapir-ffmpeg,28.52%,166MiB / 30.66GiB,0.53%,0B / 0B,0B / 590kB,33
2026-07-30 19:07:48,glim,82.86%,281.9MiB / 30.66GiB,0.90%,0B / 0B,0B / 135kB,37
2026-07-30 19:07:48,nav2,5.67%,158.7MiB / 30.66GiB,0.51%,0B / 0B,0B / 0B,93
2026-07-30 19:07:51,docker-recorder-run-048da257fc71,0.00%,10.5MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 19:07:51,ouster,6.87%,115.9MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,29
2026-07-30 19:07:51,scovox,23.12%,187.8MiB / 30.66GiB,0.60%,0B / 0B,0B / 188kB,53
2026-07-30 19:07:51,openzen,2.27%,31.27MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:51,realsense,7.77%,90.16MiB / 30.66GiB,0.29%,0B / 0B,0B / 184kB,33
2026-07-30 19:07:51,trav_ros2,101.51%,325.8MiB / 30.66GiB,1.04%,0B / 0B,0B / 98.3kB,44
2026-07-30 19:07:51,mapir-ffmpeg,28.01%,165.5MiB / 30.66GiB,0.53%,0B / 0B,0B / 590kB,33
2026-07-30 19:07:51,glim,91.12%,283MiB / 30.66GiB,0.90%,0B / 0B,0B / 135kB,37
2026-07-30 19:07:51,nav2,5.35%,158.4MiB / 30.66GiB,0.50%,0B / 0B,0B / 0B,93
2026-07-30 19:07:54,docker-recorder-run-048da257fc71,0.00%,10.5MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-30 19:07:54,ouster,7.04%,115.9MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,29
2026-07-30 19:07:54,scovox,34.71%,175.8MiB / 30.66GiB,0.56%,0B / 0B,0B / 188kB,53
2026-07-30 19:07:54,openzen,2.39%,31.29MiB / 30.66GiB,0.10%,0B / 0B,0B / 49.2kB,20
2026-07-30 19:07:54,realsense,7.76%,90.18MiB / 30.66GiB,0.29%,0B / 0B,0B / 184kB,33
2026-07-30 19:07:54,trav_ros2,101.94%,338.5MiB / 30.66GiB,1.08%,0B / 0B,0B / 98.3kB,44
2026-07-30 19:07:54,mapir-ffmpeg,28.40%,166.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 590kB,33
2026-07-30 19:07:54,glim,82.84%,282.9MiB / 30.66GiB,0.90%,0B / 0B,0B / 135kB,37
2026-07-30 19:07:54,nav2,5.61%,158.4MiB / 30.66GiB,0.50%,0B / 0B,0B / 0B,93
2026-07-30 19:07:57,docker-recorder-run-048da257fc71,0.68%,10.55MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-30 19:07:57,ouster,7.14%,116MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.85MB,29
2026-07-30 19:07:57,scovox,25.08%,186.9MiB / 30.66GiB,0.60%,0B / 0B,0B / 3.45MB,53
2026-07-30 19:07:57,openzen,2.39%,31.07MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 19:07:57,realsense,7.71%,91.3MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.2MB,33
2026-07-30 19:07:57,trav_ros2,102.63%,338.2MiB / 30.66GiB,1.08%,0B / 0B,0B / 1.58MB,44
2026-07-30 19:07:57,mapir-ffmpeg,28.90%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-30 19:07:57,glim,86.16%,282.3MiB / 30.66GiB,0.90%,0B / 0B,0B / 11.6MB,37
