Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-31 00:15:00,glim,74.79%,283.5MiB / 30.66GiB,0.90%,0B / 0B,0B / 11MB,35
2026-07-31 00:15:00,ouster,6.68%,115.3MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.01MB,29
2026-07-31 00:15:00,domain_bridge,1.20%,48.88MiB / 30.66GiB,0.16%,0B / 0B,0B / 872kB,28
2026-07-31 00:15:00,realsense,16.95%,91.01MiB / 30.66GiB,0.29%,0B / 0B,0B / 2.31MB,33
2026-07-31 00:15:00,mapir-ffmpeg,27.66%,164.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.3MB,33
2026-07-31 00:15:00,scovox,75.43%,241.3MiB / 30.66GiB,0.77%,0B / 0B,0B / 1.88MB,53
2026-07-31 00:15:00,openzen,3.21%,31.49MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-31 00:15:00,nav2,3.88%,117.5MiB / 30.66GiB,0.37%,0B / 0B,1.67MB / 1.13MB,93
2026-07-31 00:15:03,docker-recorder-run-dfb44aee8c91,0.00%,10.5MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-31 00:15:03,glim,77.64%,282.6MiB / 30.66GiB,0.90%,0B / 0B,0B / 11MB,35
2026-07-31 00:15:03,ouster,6.61%,115.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.01MB,29
2026-07-31 00:15:03,domain_bridge,0.13%,48.58MiB / 30.66GiB,0.15%,0B / 0B,0B / 872kB,28
2026-07-31 00:15:03,realsense,17.02%,90.8MiB / 30.66GiB,0.29%,0B / 0B,0B / 2.31MB,33
2026-07-31 00:15:03,mapir-ffmpeg,27.47%,164.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.3MB,33
2026-07-31 00:15:03,scovox,49.78%,273.7MiB / 30.66GiB,0.87%,0B / 0B,0B / 1.88MB,53
2026-07-31 00:15:03,openzen,3.10%,31.28MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-31 00:15:03,nav2,3.34%,118.6MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.13MB,93
2026-07-31 00:15:06,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:06,glim,79.47%,282.7MiB / 30.66GiB,0.90%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:06,ouster,6.17%,115.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:06,domain_bridge,0.24%,50.64MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:06,realsense,17.16%,90.82MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:06,mapir-ffmpeg,28.28%,164.7MiB / 30.66GiB,0.52%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:06,scovox,75.87%,241.5MiB / 30.66GiB,0.77%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:06,openzen,3.06%,31.29MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:06,nav2,3.92%,117.7MiB / 30.66GiB,0.37%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:06,foxglove,101.92%,36.96MiB / 30.66GiB,0.12%,0B / 0B,0B / 4.1kB,4
2026-07-31 00:15:10,foxglove,101.95%,547.5MiB / 30.66GiB,1.74%,0B / 0B,0B / 127kB,31
2026-07-31 00:15:10,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:10,glim,74.44%,285.3MiB / 30.66GiB,0.91%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:10,ouster,6.82%,116.1MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:10,domain_bridge,0.50%,50.86MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:10,realsense,17.69%,91.06MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:10,mapir-ffmpeg,28.94%,165.7MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:10,scovox,59.14%,276.8MiB / 30.66GiB,0.88%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:10,openzen,3.36%,31.5MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:10,nav2,4.24%,120.2MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:13,foxglove,11.78%,435.8MiB / 30.66GiB,1.39%,0B / 0B,0B / 127kB,31
2026-07-31 00:15:13,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:13,glim,76.40%,295.5MiB / 30.66GiB,0.94%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:13,ouster,6.56%,115.8MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:13,domain_bridge,0.04%,50.44MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:13,realsense,17.37%,90.84MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:13,mapir-ffmpeg,28.99%,165.7MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:13,scovox,54.98%,243.7MiB / 30.66GiB,0.78%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:13,openzen,3.24%,31.77MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:13,nav2,3.66%,119MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:16,foxglove,12.33%,435.8MiB / 30.66GiB,1.39%,0B / 0B,0B / 127kB,31
2026-07-31 00:15:16,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:16,glim,79.31%,295.6MiB / 30.66GiB,0.94%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:16,ouster,7.00%,115.8MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:16,domain_bridge,0.86%,51.46MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:16,realsense,17.80%,90.86MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:16,mapir-ffmpeg,29.56%,166MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:16,scovox,73.15%,242.9MiB / 30.66GiB,0.77%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:16,openzen,3.29%,31.54MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:16,nav2,4.14%,119.5MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:19,foxglove,12.03%,436.3MiB / 30.66GiB,1.39%,0B / 0B,0B / 127kB,31
2026-07-31 00:15:19,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:19,glim,77.67%,285MiB / 30.66GiB,0.91%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:19,ouster,7.49%,116.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:19,domain_bridge,0.14%,50.64MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:19,realsense,17.72%,91.15MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:19,mapir-ffmpeg,29.22%,165.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:19,scovox,52.76%,270.4MiB / 30.66GiB,0.86%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:19,openzen,3.44%,32.07MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:19,nav2,3.85%,120.3MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:22,foxglove,11.35%,435.8MiB / 30.66GiB,1.39%,0B / 0B,0B / 127kB,31
2026-07-31 00:15:22,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:22,glim,74.09%,288.2MiB / 30.66GiB,0.92%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:22,ouster,6.52%,116.1MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:22,domain_bridge,0.17%,50.61MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:22,realsense,17.03%,90.91MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:22,mapir-ffmpeg,29.25%,165.4MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-31 00:15:22,scovox,70.67%,242.7MiB / 30.66GiB,0.77%,0B / 0B,0B / 3.53MB,53
2026-07-31 00:15:22,openzen,3.26%,31.59MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:22,nav2,3.68%,119.6MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.17MB,93
2026-07-31 00:15:25,trav_ros2,57.29%,92.93MiB / 30.66GiB,0.30%,0B / 0B,0B / 98.3kB,31
2026-07-31 00:15:25,foxglove,11.78%,436.2MiB / 30.66GiB,1.39%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:25,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:25,glim,75.55%,297.6MiB / 30.66GiB,0.95%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:25,ouster,8.58%,117MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:25,domain_bridge,5.26%,51.55MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:25,realsense,17.52%,91.84MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:25,mapir-ffmpeg,29.89%,166.7MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.32MB,33
2026-07-31 00:15:25,scovox,56.92%,281.5MiB / 30.66GiB,0.90%,0B / 0B,0B / 3.58MB,53
2026-07-31 00:15:25,openzen,4.32%,32.02MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:25,nav2,4.59%,120MiB / 30.66GiB,0.38%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:29,foxglove,11.34%,435.2MiB / 30.66GiB,1.39%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:29,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:29,glim,77.97%,297.8MiB / 30.66GiB,0.95%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:29,ouster,7.01%,117MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:29,domain_bridge,0.15%,51.03MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:29,realsense,17.21%,91.38MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:29,mapir-ffmpeg,28.25%,166.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:29,scovox,61.78%,249.3MiB / 30.66GiB,0.79%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:29,openzen,2.99%,32.05MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:29,nav2,4.10%,122.2MiB / 30.66GiB,0.39%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:32,trav_ros2,92.12%,321.2MiB / 30.66GiB,1.02%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:32,foxglove,11.87%,436.1MiB / 30.66GiB,1.39%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:32,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:32,glim,73.13%,298.5MiB / 30.66GiB,0.95%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:32,ouster,7.41%,117.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:32,domain_bridge,1.46%,52.95MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:32,realsense,16.82%,92MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:32,mapir-ffmpeg,28.69%,167.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:32,scovox,71.30%,250.4MiB / 30.66GiB,0.80%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:32,openzen,3.10%,32.42MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:32,nav2,6.51%,146.2MiB / 30.66GiB,0.47%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:35,trav_ros2,101.68%,333.8MiB / 30.66GiB,1.06%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:35,foxglove,11.54%,448.5MiB / 30.66GiB,1.43%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:35,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:35,glim,76.81%,298.5MiB / 30.66GiB,0.95%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:35,ouster,7.78%,118.2MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:35,domain_bridge,1.24%,52.55MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:35,realsense,17.39%,92.3MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:35,mapir-ffmpeg,28.26%,168.4MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:35,scovox,52.70%,274.9MiB / 30.66GiB,0.88%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:35,openzen,3.27%,32.95MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:35,nav2,7.08%,183.6MiB / 30.66GiB,0.58%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:38,trav_ros2,101.99%,358.4MiB / 30.66GiB,1.14%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:38,foxglove,10.88%,448.3MiB / 30.66GiB,1.43%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:38,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:38,glim,76.53%,299.3MiB / 30.66GiB,0.95%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:38,ouster,7.08%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:38,domain_bridge,0.22%,51.68MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:38,realsense,16.64%,92.59MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:38,mapir-ffmpeg,28.06%,167.8MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:38,scovox,71.91%,252.8MiB / 30.66GiB,0.81%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:38,openzen,3.09%,32.54MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:38,nav2,5.64%,186.2MiB / 30.66GiB,0.59%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:41,trav_ros2,101.45%,364.3MiB / 30.66GiB,1.16%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:41,foxglove,12.22%,457.2MiB / 30.66GiB,1.46%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:41,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:41,glim,74.61%,303.5MiB / 30.66GiB,0.97%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:41,ouster,7.18%,118.3MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:41,domain_bridge,0.54%,52.25MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:41,realsense,17.18%,91.93MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:41,mapir-ffmpeg,28.14%,168.1MiB / 30.66GiB,0.54%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:41,scovox,54.30%,282.7MiB / 30.66GiB,0.90%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:41,openzen,3.25%,33.33MiB / 30.66GiB,0.11%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:41,nav2,6.49%,186.9MiB / 30.66GiB,0.60%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:44,trav_ros2,98.97%,363.8MiB / 30.66GiB,1.16%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:44,foxglove,11.50%,456.9MiB / 30.66GiB,1.46%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:44,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
2026-07-31 00:15:44,glim,76.23%,303.8MiB / 30.66GiB,0.97%,0B / 0B,0B / 11.6MB,35
2026-07-31 00:15:44,ouster,6.90%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.02MB,29
2026-07-31 00:15:44,domain_bridge,0.19%,52.13MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.01MB,28
2026-07-31 00:15:44,realsense,16.71%,91.96MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.31MB,33
2026-07-31 00:15:44,mapir-ffmpeg,26.70%,167.7MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.33MB,33
2026-07-31 00:15:44,scovox,62.18%,251.9MiB / 30.66GiB,0.80%,0B / 0B,0B / 3.61MB,53
2026-07-31 00:15:44,openzen,3.33%,32.62MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-31 00:15:44,nav2,5.94%,186.5MiB / 30.66GiB,0.59%,0B / 0B,1.67MB / 1.18MB,93
2026-07-31 00:15:48,trav_ros2,100.43%,363.9MiB / 30.66GiB,1.16%,0B / 0B,0B / 8.19kB,44
2026-07-31 00:15:48,foxglove,11.35%,457MiB / 30.66GiB,1.46%,0B / 0B,0B / 3.29MB,31
2026-07-31 00:15:48,docker-recorder-run-dfb44aee8c91,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 9.45MB,1
