Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 23:56:44,scovox,4.42%,156.2MiB / 30.66GiB,0.50%,0B / 0B,0B / 2.29MB,53
2026-07-30 23:56:44,nav2,0.93%,115.8MiB / 30.66GiB,0.37%,0B / 0B,0B / 1.13MB,90
2026-07-30 23:56:47,foxglove,101.94%,40.1MiB / 30.66GiB,0.13%,0B / 0B,0B / 65.5kB,5
2026-07-30 23:56:47,docker-recorder-run-f99524ce5471,156.35%,41.68MiB / 30.66GiB,0.13%,0B / 0B,0B / 741kB,11
2026-07-30 23:56:47,glim,82.34%,206.9MiB / 30.66GiB,0.66%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:56:47,ouster,7.37%,116.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:56:47,domain_bridge,47.21%,66.62MiB / 30.66GiB,0.21%,0B / 0B,0B / 2.45MB,6
2026-07-30 23:56:47,openzen,3.64%,32.06MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:56:47,realsense,17.33%,91.61MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:56:47,mapir-ffmpeg,28.98%,165.3MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-30 23:56:47,scovox,7.90%,133.4MiB / 30.66GiB,0.42%,0B / 0B,0B / 3.48MB,53
2026-07-30 23:56:47,nav2,4.90%,119MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.17MB,93
2026-07-30 23:56:50,foxglove,101.83%,481.9MiB / 30.66GiB,1.53%,0B / 0B,0B / 127kB,31
2026-07-30 23:56:50,docker-recorder-run-f99524ce5471,119.90%,58.53MiB / 30.66GiB,0.19%,0B / 0B,0B / 803kB,15
2026-07-30 23:56:50,glim,81.88%,268.4MiB / 30.66GiB,0.85%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:56:50,ouster,7.29%,115.8MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:56:50,domain_bridge,83.53%,57.09MiB / 30.66GiB,0.18%,0B / 0B,0B / 2.55MB,4
2026-07-30 23:56:50,openzen,3.70%,30.82MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:56:50,realsense,17.38%,90.39MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:56:50,mapir-ffmpeg,28.73%,164.4MiB / 30.66GiB,0.52%,0B / 0B,0B / 1.27MB,33
2026-07-30 23:56:50,scovox,50.96%,258.9MiB / 30.66GiB,0.82%,0B / 0B,0B / 3.48MB,53
2026-07-30 23:56:50,nav2,4.01%,115.5MiB / 30.66GiB,0.37%,0B / 0B,0B / 1.17MB,93
2026-07-30 23:56:53,foxglove,11.93%,438.6MiB / 30.66GiB,1.40%,0B / 0B,0B / 127kB,31
2026-07-30 23:56:53,docker-recorder-run-f99524ce5471,162.60%,42.25MiB / 30.66GiB,0.13%,0B / 0B,0B / 803kB,11
2026-07-30 23:56:53,glim,83.27%,268.7MiB / 30.66GiB,0.86%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:56:53,ouster,8.73%,116.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:56:53,domain_bridge,40.95%,48.4MiB / 30.66GiB,0.15%,0B / 0B,0B / 2.55MB,28
2026-07-30 23:56:53,openzen,4.47%,31.42MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:56:53,realsense,18.16%,90.73MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:56:53,mapir-ffmpeg,29.43%,164.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.27MB,33
2026-07-30 23:56:53,scovox,72.43%,237.8MiB / 30.66GiB,0.76%,0B / 0B,0B / 3.48MB,53
2026-07-30 23:56:53,nav2,6.69%,116MiB / 30.66GiB,0.37%,0B / 0B,0B / 1.17MB,93
2026-07-30 23:56:56,trav_ros2,101.32%,86.67MiB / 30.66GiB,0.28%,0B / 0B,0B / 803kB,43
2026-07-30 23:56:56,foxglove,12.90%,439.2MiB / 30.66GiB,1.40%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:56:56,docker-recorder-run-f99524ce5471,54.79%,10.62MiB / 30.66GiB,0.03%,0B / 0B,0B / 2.45MB,2
2026-07-30 23:56:56,glim,73.76%,272.9MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:56:56,ouster,8.93%,117.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:56:56,domain_bridge,5.35%,47.64MiB / 30.66GiB,0.15%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:56:56,openzen,4.67%,32.44MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:56:56,realsense,19.34%,90.93MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:56:56,mapir-ffmpeg,31.06%,166.2MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-30 23:56:56,scovox,61.65%,272.4MiB / 30.66GiB,0.87%,0B / 0B,0B / 3.51MB,53
2026-07-30 23:56:56,nav2,8.80%,118.5MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:56:59,trav_ros2,0.79%,91.4MiB / 30.66GiB,0.29%,0B / 0B,0B / 803kB,31
2026-07-30 23:56:59,foxglove,10.96%,439.1MiB / 30.66GiB,1.40%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:56:59,docker-recorder-run-f99524ce5471,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 2.45MB,2
2026-07-30 23:56:59,glim,77.78%,274.1MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:56:59,ouster,7.18%,116.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:56:59,domain_bridge,0.12%,50.21MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:56:59,openzen,2.84%,31.35MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:56:59,realsense,16.68%,90.93MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:56:59,mapir-ffmpeg,28.68%,165.5MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-30 23:56:59,scovox,53.23%,242.4MiB / 30.66GiB,0.77%,0B / 0B,0B / 3.51MB,53
2026-07-30 23:56:59,nav2,3.76%,117.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:02,trav_ros2,0.95%,91.27MiB / 30.66GiB,0.29%,0B / 0B,0B / 803kB,31
2026-07-30 23:57:02,foxglove,11.36%,438.2MiB / 30.66GiB,1.40%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:02,docker-recorder-run-f99524ce5471,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 2.45MB,2
2026-07-30 23:57:02,glim,74.24%,275.1MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:02,ouster,7.60%,116.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:02,domain_bridge,0.73%,50.88MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:02,openzen,3.58%,31.39MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:02,realsense,16.95%,91.22MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:02,mapir-ffmpeg,28.59%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.28MB,33
2026-07-30 23:57:02,scovox,70.68%,241.5MiB / 30.66GiB,0.77%,0B / 0B,0B / 3.51MB,53
2026-07-30 23:57:02,nav2,4.94%,118.6MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:06,foxglove,12.61%,439.2MiB / 30.66GiB,1.40%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:06,docker-recorder-run-f99524ce5471,0.00%,10.51MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,2
2026-07-30 23:57:06,glim,78.25%,275.1MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:06,ouster,9.52%,117.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:06,domain_bridge,5.81%,51.42MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:06,openzen,4.66%,31.8MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:06,realsense,18.20%,91.67MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:06,mapir-ffmpeg,30.19%,166.7MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:06,scovox,54.27%,245.1MiB / 30.66GiB,0.78%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:06,nav2,9.32%,121.2MiB / 30.66GiB,0.39%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:06,trav_ros2,99.83%,229.1MiB / 30.66GiB,0.73%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:09,trav_ros2,101.72%,324.4MiB / 30.66GiB,1.03%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:09,foxglove,12.06%,459.9MiB / 30.66GiB,1.46%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:09,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:09,glim,76.02%,274.8MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:09,ouster,7.80%,117.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:09,domain_bridge,2.43%,52.93MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:09,openzen,3.41%,31.86MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:09,realsense,16.91%,91.99MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:09,mapir-ffmpeg,28.61%,166.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:09,scovox,67.95%,243.8MiB / 30.66GiB,0.78%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:09,nav2,7.78%,178.6MiB / 30.66GiB,0.57%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:12,trav_ros2,99.98%,326.3MiB / 30.66GiB,1.04%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:12,foxglove,12.67%,460.4MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:12,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:12,glim,74.13%,274MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:12,ouster,7.55%,117.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:12,domain_bridge,0.75%,51.8MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:12,openzen,3.39%,33.1MiB / 30.66GiB,0.11%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:12,realsense,16.70%,91.53MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:12,mapir-ffmpeg,28.32%,167.4MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:12,scovox,50.44%,272.9MiB / 30.66GiB,0.87%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:12,nav2,7.52%,184.5MiB / 30.66GiB,0.59%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:15,trav_ros2,99.95%,336MiB / 30.66GiB,1.07%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:15,foxglove,11.79%,460.5MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:15,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:15,glim,77.69%,274.4MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:15,ouster,7.01%,117.2MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:15,domain_bridge,0.11%,51.37MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:15,openzen,2.96%,32.19MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:15,realsense,16.58%,91.79MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:15,mapir-ffmpeg,28.41%,166.8MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:15,scovox,60.97%,244.5MiB / 30.66GiB,0.78%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:15,nav2,6.05%,175.4MiB / 30.66GiB,0.56%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:18,trav_ros2,100.02%,335.5MiB / 30.66GiB,1.07%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:18,foxglove,12.73%,460.4MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:18,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:18,glim,77.59%,274.3MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:18,ouster,7.38%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:18,domain_bridge,0.45%,51.98MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:18,openzen,3.37%,32.23MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:18,realsense,16.75%,91.59MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:18,mapir-ffmpeg,28.75%,166.9MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:18,scovox,64.28%,247.2MiB / 30.66GiB,0.79%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:18,nav2,6.57%,183.7MiB / 30.66GiB,0.58%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:21,trav_ros2,99.37%,335.6MiB / 30.66GiB,1.07%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:21,foxglove,11.97%,460.4MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:21,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:21,glim,76.03%,269.3MiB / 30.66GiB,0.86%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:21,ouster,7.17%,117.3MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:21,domain_bridge,0.19%,51.68MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:21,openzen,3.05%,32.51MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:21,realsense,16.51%,91.86MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:21,mapir-ffmpeg,27.94%,167.2MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:21,scovox,47.35%,247.5MiB / 30.66GiB,0.79%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:21,nav2,6.24%,183.5MiB / 30.66GiB,0.58%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:25,trav_ros2,100.50%,335.1MiB / 30.66GiB,1.07%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:25,foxglove,11.85%,460.2MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:25,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:25,glim,76.43%,273.5MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:25,ouster,7.72%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:25,domain_bridge,0.95%,52.53MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:25,openzen,3.14%,32.29MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:25,realsense,16.67%,91.64MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:25,mapir-ffmpeg,28.17%,167MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:25,scovox,65.74%,254.8MiB / 30.66GiB,0.81%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:25,nav2,6.05%,186MiB / 30.66GiB,0.59%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:28,trav_ros2,100.47%,328.5MiB / 30.66GiB,1.05%,0B / 0B,0B / 8.19kB,44
2026-07-30 23:57:28,foxglove,11.17%,452.7MiB / 30.66GiB,1.44%,0B / 0B,0B / 3.28MB,31
2026-07-30 23:57:28,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:28,glim,74.08%,273.7MiB / 30.66GiB,0.87%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:28,ouster,7.02%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:28,domain_bridge,0.23%,51.48MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:28,openzen,3.04%,32.33MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:28,realsense,16.46%,91.68MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:28,mapir-ffmpeg,28.33%,167.5MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.29MB,33
2026-07-30 23:57:28,scovox,49.92%,283MiB / 30.66GiB,0.90%,0B / 0B,0B / 3.54MB,53
2026-07-30 23:57:28,nav2,6.42%,186.2MiB / 30.66GiB,0.59%,0B / 0B,0B / 1.19MB,93
2026-07-30 23:57:31,foxglove,10.75%,460.9MiB / 30.66GiB,1.47%,0B / 0B,0B / 3.29MB,31
2026-07-30 23:57:31,docker-recorder-run-f99524ce5471,0.00%,10.3MiB / 30.66GiB,0.03%,0B / 0B,0B / 10.2MB,1
2026-07-30 23:57:31,glim,81.81%,276.7MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:31,ouster,7.21%,117.5MiB / 30.66GiB,0.37%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:31,domain_bridge,0.10%,51.35MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:31,openzen,3.16%,32.1MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:31,realsense,16.82%,91.69MiB / 30.66GiB,0.29%,0B / 0B,0B / 3.28MB,33
2026-07-30 23:57:31,mapir-ffmpeg,28.08%,167.1MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.3MB,33
2026-07-30 23:57:31,scovox,67.00%,253.7MiB / 30.66GiB,0.81%,0B / 0B,0B / 3.62MB,53
2026-07-30 23:57:31,nav2,3.74%,185.8MiB / 30.66GiB,0.59%,0B / 0B,0B / 1.2MB,93
2026-07-30 23:57:34,docker-recorder-run-f99524ce5471,79.13%,61.15MiB / 30.66GiB,0.19%,0B / 0B,0B / 18.2MB,15
2026-07-30 23:57:34,glim,77.81%,276.5MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:34,ouster,11.27%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:34,domain_bridge,8.06%,52.65MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:34,openzen,5.46%,33.21MiB / 30.66GiB,0.11%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:34,realsense,22.64%,95.77MiB / 30.66GiB,0.30%,0B / 0B,0B / 3.29MB,36
2026-07-30 23:57:34,mapir-ffmpeg,45.96%,320.5MiB / 30.66GiB,1.02%,0B / 0B,0B / 1.3MB,40
2026-07-30 23:57:34,scovox,72.43%,286.3MiB / 30.66GiB,0.91%,0B / 0B,0B / 3.65MB,53
2026-07-30 23:57:34,nav2,11.93%,189MiB / 30.66GiB,0.60%,0B / 0B,0B / 1.21MB,93
2026-07-30 23:57:37,glim,81.02%,277.9MiB / 30.66GiB,0.89%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:37,ouster,7.50%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:37,domain_bridge,0.43%,51.87MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:37,openzen,3.00%,32.26MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:37,scovox,49.90%,255.5MiB / 30.66GiB,0.81%,0B / 0B,0B / 3.66MB,53
2026-07-30 23:57:37,nav2,4.28%,187MiB / 30.66GiB,0.60%,0B / 0B,0B / 1.21MB,93
2026-07-30 23:57:40,glim,81.57%,277.3MiB / 30.66GiB,0.88%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:40,ouster,7.74%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:40,domain_bridge,1.08%,51.96MiB / 30.66GiB,0.17%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:40,openzen,3.27%,32.27MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:40,scovox,68.64%,255.3MiB / 30.66GiB,0.81%,0B / 0B,0B / 3.66MB,53
2026-07-30 23:57:40,nav2,4.11%,186.7MiB / 30.66GiB,0.59%,0B / 0B,0B / 1.21MB,93
2026-07-30 23:57:44,glim,83.23%,270.1MiB / 30.66GiB,0.86%,0B / 0B,0B / 11.7MB,35
2026-07-30 23:57:44,ouster,7.58%,118.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 3.08MB,30
2026-07-30 23:57:44,domain_bridge,0.75%,51.73MiB / 30.66GiB,0.16%,0B / 0B,0B / 5.03MB,28
2026-07-30 23:57:44,openzen,3.51%,32.79MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-30 23:57:44,scovox,49.97%,255.9MiB / 30.66GiB,0.82%,0B / 0B,0B / 3.66MB,53
2026-07-30 23:57:44,nav2,4.46%,187.8MiB / 30.66GiB,0.60%,0B / 0B,0B / 1.21MB,93
2026-07-30 23:59:23,ouster,41.87%,111.6MiB / 30.66GiB,0.36%,0B / 0B,0B / 3MB,29
2026-07-30 23:59:23,mapir-ffmpeg,39.70%,123.1MiB / 30.66GiB,0.39%,0B / 0B,0B / 1.31MB,32
2026-07-30 23:59:23,scovox,123.54%,55.24MiB / 30.66GiB,0.18%,0B / 0B,0B / 2.22MB,23
2026-07-30 23:59:23,openzen,3.63%,30.53MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-30 23:59:23,domain_bridge,197.53%,44.82MiB / 30.66GiB,0.14%,0B / 0B,0B / 709kB,10
2026-07-30 23:59:23,realsense,139.80%,40.89MiB / 30.66GiB,0.13%,0B / 0B,0B / 2.24MB,5
2026-07-30 23:59:23,nav2,6.28%,110.3MiB / 30.66GiB,0.35%,0B / 0B,0B / 1.13MB,90
2026-07-30 23:59:23,glim,120.30%,14.79MiB / 30.66GiB,0.05%,0B / 0B,0B / 11MB,2
2026-07-30 23:59:26,docker-recorder-run-9b85dfd0d458,91.42%,69.99MiB / 30.66GiB,0.22%,0B / 0B,0B / 0B,19
2026-07-30 23:59:26,glim,43.36%,89.2MiB / 30.66GiB,0.28%,0B / 0B,0B / 11MB,20
2026-07-30 23:59:26,ouster,7.08%,116.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 3MB,29
2026-07-30 23:59:26,mapir-ffmpeg,28.86%,165.6MiB / 30.66GiB,0.53%,0B / 0B,0B / 1.31MB,33
2026-07-30 23:59:26,scovox,5.09%,174.6MiB / 30.66GiB,0.56%,0B / 0B,0B / 2.29MB,53
2026-07-30 23:59:26,openzen,3.20%,31.72MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.14MB,20
2026-07-30 23:59:26,domain_bridge,113.16%,41.11MiB / 30.66GiB,0.13%,0B / 0B,0B / 709kB,7
